PROMO_ID,MCC_GROUP,MERCHANT_CATEGORY,GENDER,RELIGION,PROMO_LOCATION,START_DATE,END_DATE,SEGMENTATION,TOTAL_ASSETS,ACCOUNT_AGE,TRANSACTION_TIME
PROMO_5503,IKEA,Others/Miscellaneous (Promo lainnya),Laki-laki,Agama Lainnya,Semarang,17/03/24,17/05/24,Minimal,Group 2,Group 1,WEEKEND - WEEKEND
PROMO_5504,GUARDIAN,Others/Miscellaneous (Promo lainnya),Laki-laki,Hindu,Yogyakarta,08/02/24,03/07/24,Young Gen & Early Jobber,Group 4,Group 5,WEEKDAY - TRAVELING TIME
PROMO_5505,FORE,Gadget dan Elektronik,Perempuan,Islam,Jakarta,24/02/24,14/09/24,Mature High Networth,Group 3,Group 5,WEEKEND - WEEKEND
PROMO_5506,SOLARIA,Others/Miscellaneous (Promo lainnya),Perempuan,Islam,Bandung,07/01/24,16/06/24,Working Professionals,Group 2,Group 2,WEEKEND - WEEKEND
PROMO_5507,ERAFONE,Makanan dan Minuman,Laki-laki,Hindu,Jakarta,26/01/24,30/07/24,Wealthy Achievers,Group 2,Group 1,WEEKEND - WEEKEND
PROMO_5508,ALFAMART,Telco,Perempuan,Katolik,Surabaya,12/02/24,24/07/24,Young Gen & Early Jobber,Group 2,Group 2,WEEKDAY - RESTING TIME
PROMO_5509,ALFAMART,E-Commerce,Perempuan,Buddha,Medan,22/02/24,06/07/24,Working Professionals,Group 1,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5510,SOCIOLLA,Gadget dan Elektronik,Laki-laki,Konghucu,Yogyakarta,21/03/24,22/08/24,Young Gen & Early Jobber,Group 4,Group 2,WEEKDAY - WORKING TIME
PROMO_5511,ALFAMART,Kesehatan dan Kecantikan,Perempuan,Islam,Nasional,11/02/24,03/07/24,Silver Ager,Group 4,Group 2,WEEKEND - WEEKEND
PROMO_5512,DAYTRANS,Telco,Laki-laki,Kristen,Balikpapan,05/03/24,29/09/24,Young Gen & Early Jobber,Group 4,Group 3,WEEKDAY - RESTING TIME
PROMO_5513,IBOX,Gadget dan Elektronik,Laki-laki,Katolik,Nasional,04/02/24,13/07/24,Working Professionals,Group 5,Group 5,WEEKEND - WEEKEND
PROMO_5514,IKEA,Makanan dan Minuman,Perempuan,Agama Lainnya,Semarang,04/01/24,11/08/24,Emerging Wealth,Group 1,Group 4,WEEKEND - WEEKEND
PROMO_5515,SHOPEE,Telco,Laki-laki,Islam,Makassar,03/02/24,02/06/24,Silver Ager,Group 1,Group 2,WEEKDAY - RESTING TIME
PROMO_5516,FORE,Travel dan Transportasi,Perempuan,Agama Lainnya,Surabaya,03/02/24,13/06/24,Mature High Networth,Group 5,Group 3,WEEKDAY - RESTING TIME
PROMO_5517,GUARDIAN,Travel dan Transportasi,Perempuan,Buddha,Surabaya,17/02/24,29/09/24,Silver Ager,Group 5,Group 3,WEEKEND - WEEKEND
PROMO_5518,SHOPEE,E-Commerce,Perempuan,Kristen,Palembang,09/03/24,03/10/24,Minimal,Group 4,Group 5,WEEKEND - WEEKEND
PROMO_5519,FORE,E-Commerce,Laki-laki,Konghucu,Manado,03/02/24,11/10/24,Young Gen & Early Jobber,Group 5,Group 3,WEEKDAY - WORKING TIME
PROMO_5520,GUARDIAN,Gadget dan Elektronik,Laki-laki,Islam,Padang,03/03/24,15/08/24,Emerging Wealth,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_5521,SOCIOLLA,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Padang,03/01/24,05/10/24,Young Gen & Early Jobber,Group 3,Group 3,WEEKDAY - WORKING TIME
PROMO_5522,DAYTRANS,Makanan dan Minuman,Perempuan,Hindu,Jakarta,11/01/24,11/09/24,Young Gen & Early Jobber,Group 5,Group 3,WEEKEND - WEEKEND
PROMO_5523,DAYTRANS,Gaya Hidup,Laki-laki,Buddha,Jakarta,30/01/24,28/08/24,Wealthy Achievers,Group 4,Group 5,WEEKEND - WEEKEND
PROMO_5524,ALFAMART,Travel dan Transportasi,Laki-laki,Katolik,Makassar,14/03/24,19/06/24,Mature High Networth,Group 2,Group 3,WEEKDAY - TRAVELING TIME
PROMO_5525,TUKU,Telco,Laki-laki,Hindu,Palembang,11/03/24,06/07/24,Minimal,Group 1,Group 2,WEEKEND - WEEKEND
PROMO_5526,TUKU,Others/Miscellaneous (Promo lainnya),Laki-laki,Agama Lainnya,Balikpapan,18/03/24,26/06/24,Mature High Networth,Group 4,Group 1,WEEKDAY - RESTING TIME
PROMO_5527,INDOMARET,Travel dan Transportasi,Perempuan,Buddha,Denpasar,11/02/24,15/05/24,Wealthy Achievers,Group 5,Group 3,WEEKDAY - TRAVELING TIME
PROMO_5528,ALFAMART,Makanan dan Minuman,Perempuan,Buddha,Nasional,17/03/24,25/09/24,Working Professionals,Group 1,Group 2,WEEKDAY - WORKING TIME
PROMO_5529,ALFAMART,Telco,Laki-laki,Buddha,Palembang,23/03/24,29/05/24,Mature High Networth,Group 2,Group 4,WEEKDAY - TRAVELING TIME
PROMO_5530,ERAFONE,E-Commerce,Perempuan,Katolik,Malang,27/02/24,08/07/24,Minimal,Group 3,Group 2,WEEKEND - WEEKEND
PROMO_5531,GUARDIAN,Telco,Laki-laki,Konghucu,Surabaya,03/03/24,20/07/24,Emerging Wealth,Group 5,Group 5,WEEKEND - WEEKEND
PROMO_5532,DAYTRANS,Makanan dan Minuman,Perempuan,Katolik,Bandung,13/02/24,14/06/24,Emerging Wealth,Group 4,Group 4,WEEKDAY - WORKING TIME
PROMO_5533,SOCIOLLA,E-Commerce,Laki-laki,Agama Lainnya,Nasional,04/01/24,18/10/24,Silver Ager,Group 5,Group 4,WEEKDAY - TRAVELING TIME
PROMO_5534,ERAFONE,Travel dan Transportasi,Perempuan,Hindu,Yogyakarta,05/01/24,30/05/24,Mature High Networth,Group 5,Group 1,WEEKDAY - WORKING TIME
PROMO_5535,INDOMARET,Telco,Perempuan,Buddha,Surabaya,20/01/24,29/08/24,All Segment,Group 3,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5536,ALFAMART,Kesehatan dan Kecantikan,Laki-laki,Islam,Papua,17/02/24,03/05/24,Young Gen & Early Jobber,Group 3,Group 4,WEEKDAY - RESTING TIME
PROMO_5537,SOCIOLLA,Travel dan Transportasi,Perempuan,Katolik,Balikpapan,03/02/24,08/07/24,Minimal,Group 2,Group 4,WEEKEND - WEEKEND
PROMO_5538,FORE,Telco,Laki-laki,Buddha,Medan,13/02/24,27/09/24,Emerging Wealth,Group 3,Group 1,WEEKDAY - RESTING TIME
PROMO_5539,ALFAMART,Telco,Perempuan,Islam,Medan,08/01/24,26/08/24,Working Professionals,Group 5,Group 1,WEEKDAY - RESTING TIME
PROMO_5540,ALFAMART,Kesehatan dan Kecantikan,Perempuan,Konghucu,Semarang,07/03/24,19/09/24,Young Gen & Early Jobber,Group 3,Group 1,WEEKDAY - WORKING TIME
PROMO_5541,IKEA,E-Commerce,Laki-laki,Konghucu,Semarang,26/01/24,30/08/24,Minimal,Group 1,Group 3,WEEKDAY - RESTING TIME
PROMO_5542,SOLARIA,Makanan dan Minuman,Laki-laki,Agama Lainnya,Palembang,28/01/24,20/05/24,Working Professionals,Group 3,Group 1,WEEKDAY - WORKING TIME
PROMO_5543,IBOX,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Medan,04/02/24,03/07/24,Young Gen & Early Jobber,Group 3,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5544,INDOMARET,Gaya Hidup,Laki-laki,Buddha,Denpasar,17/01/24,10/05/24,All Segment,Group 2,Group 2,WEEKDAY - RESTING TIME
PROMO_5545,SHOPEE,Others/Miscellaneous (Promo lainnya),Laki-laki,Kristen,Yogyakarta,11/01/24,02/05/24,Mature High Networth,Group 4,Group 3,WEEKEND - WEEKEND
PROMO_5546,DAYTRANS,Telco,Laki-laki,Kristen,Makassar,29/02/24,09/07/24,Working Professionals,Group 1,Group 5,WEEKDAY - RESTING TIME
PROMO_5547,SOLARIA,Travel dan Transportasi,Laki-laki,Katolik,Denpasar,23/01/24,08/07/24,All Segment,Group 1,Group 2,WEEKDAY - RESTING TIME
PROMO_5548,ALFAMART,Telco,Laki-laki,Islam,Medan,20/01/24,09/06/24,Wealthy Achievers,Group 2,Group 4,WEEKDAY - RESTING TIME
PROMO_5549,IBOX,Telco,Laki-laki,Agama Lainnya,Manado,19/02/24,24/05/24,Young Gen & Early Jobber,Group 1,Group 1,WEEKDAY - WORKING TIME
PROMO_5550,SOLARIA,Kesehatan dan Kecantikan,Perempuan,Agama Lainnya,Surabaya,13/03/24,24/07/24,All Segment,Group 3,Group 4,WEEKDAY - RESTING TIME
PROMO_5551,SOCIOLLA,Gaya Hidup,Perempuan,Konghucu,Papua,01/03/24,02/09/24,Silver Ager,Group 3,Group 1,WEEKDAY - RESTING TIME
PROMO_5552,GUARDIAN,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Makassar,11/02/24,01/07/24,Emerging Wealth,Group 1,Group 5,WEEKDAY - TRAVELING TIME
PROMO_5553,TUKU,E-Commerce,Laki-laki,Buddha,Malang,07/02/24,02/07/24,Emerging Wealth,Group 4,Group 4,WEEKDAY - RESTING TIME
PROMO_5554,DAYTRANS,Gadget dan Elektronik,Laki-laki,Buddha,Bandung,18/02/24,15/06/24,Wealthy Achievers,Group 4,Group 3,WEEKEND - WEEKEND
PROMO_5555,SOLARIA,Kesehatan dan Kecantikan,Perempuan,Hindu,Denpasar,08/01/24,31/05/24,Minimal,Group 2,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5556,ERAFONE,Gaya Hidup,Perempuan,Agama Lainnya,Malang,06/03/24,21/08/24,Emerging Wealth,Group 3,Group 3,WEEKDAY - RESTING TIME
PROMO_5557,ERAFONE,Kesehatan dan Kecantikan,Perempuan,Islam,Yogyakarta,16/01/24,25/07/24,All Segment,Group 2,Group 3,WEEKDAY - RESTING TIME
PROMO_5558,DAYTRANS,Gaya Hidup,Perempuan,Katolik,Balikpapan,26/03/24,03/06/24,Young Gen & Early Jobber,Group 5,Group 3,WEEKEND - WEEKEND
PROMO_5559,GUARDIAN,Travel dan Transportasi,Perempuan,Buddha,Manado,05/01/24,27/09/24,Minimal,Group 2,Group 5,WEEKDAY - WORKING TIME
PROMO_5560,SOCIOLLA,Gadget dan Elektronik,Laki-laki,Buddha,Makassar,30/03/24,28/09/24,All Segment,Group 5,Group 1,WEEKDAY - RESTING TIME
PROMO_5561,INDOMARET,Others/Miscellaneous (Promo lainnya),Perempuan,Agama Lainnya,Palembang,22/02/24,31/08/24,Silver Ager,Group 4,Group 4,WEEKDAY - WORKING TIME
PROMO_5562,ERAFONE,Telco,Laki-laki,Buddha,Semarang,07/01/24,20/05/24,Minimal,Group 2,Group 5,WEEKDAY - RESTING TIME
PROMO_5563,INDOMARET,Travel dan Transportasi,Laki-laki,Buddha,Surabaya,29/02/24,05/05/24,All Segment,Group 3,Group 3,WEEKEND - WEEKEND
PROMO_5564,SHOPEE,Gaya Hidup,Laki-laki,Hindu,Makassar,27/01/24,28/05/24,Silver Ager,Group 4,Group 5,WEEKEND - WEEKEND
PROMO_5565,IKEA,Others/Miscellaneous (Promo lainnya),Laki-laki,Islam,Balikpapan,03/01/24,18/05/24,Working Professionals,Group 1,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5566,FORE,Others/Miscellaneous (Promo lainnya),Perempuan,Agama Lainnya,Medan,22/01/24,23/07/24,Working Professionals,Group 2,Group 4,WEEKDAY - TRAVELING TIME
PROMO_5567,ALFAMART,Gadget dan Elektronik,Perempuan,Katolik,Palembang,29/03/24,08/07/24,Minimal,Group 1,Group 1,WEEKDAY - RESTING TIME
PROMO_5568,SOCIOLLA,Telco,Perempuan,Agama Lainnya,Semarang,13/01/24,31/07/24,Mature High Networth,Group 2,Group 3,WEEKDAY - TRAVELING TIME
PROMO_5569,ERAFONE,Travel dan Transportasi,Laki-laki,Konghucu,Bandung,13/01/24,07/07/24,Working Professionals,Group 4,Group 1,WEEKDAY - RESTING TIME
PROMO_5570,IKEA,E-Commerce,Perempuan,Buddha,Denpasar,02/02/24,11/06/24,Emerging Wealth,Group 2,Group 3,WEEKDAY - RESTING TIME
PROMO_5571,TUKU,Travel dan Transportasi,Perempuan,Konghucu,Surabaya,28/03/24,01/06/24,Silver Ager,Group 4,Group 2,WEEKDAY - WORKING TIME
PROMO_5572,INDOMARET,Makanan dan Minuman,Laki-laki,Buddha,Balikpapan,12/03/24,22/06/24,Wealthy Achievers,Group 2,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5573,IKEA,E-Commerce,Laki-laki,Agama Lainnya,Manado,20/01/24,24/05/24,Emerging Wealth,Group 3,Group 4,WEEKDAY - TRAVELING TIME
PROMO_5574,TUKU,Gaya Hidup,Laki-laki,Buddha,Yogyakarta,05/03/24,13/08/24,Emerging Wealth,Group 2,Group 4,WEEKDAY - RESTING TIME
PROMO_5575,ALFAMART,Makanan dan Minuman,Perempuan,Katolik,Surabaya,11/01/24,19/08/24,Working Professionals,Group 4,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5576,SOLARIA,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Manado,04/02/24,01/09/24,Silver Ager,Group 5,Group 2,WEEKDAY - RESTING TIME
PROMO_5577,GUARDIAN,Others/Miscellaneous (Promo lainnya),Laki-laki,Islam,Jakarta,10/01/24,01/06/24,Mature High Networth,Group 2,Group 4,WEEKDAY - WORKING TIME
PROMO_5578,FORE,E-Commerce,Laki-laki,Agama Lainnya,Balikpapan,22/02/24,02/06/24,Emerging Wealth,Group 5,Group 4,WEEKDAY - WORKING TIME
PROMO_5579,IKEA,Gadget dan Elektronik,Laki-laki,Hindu,Papua,06/02/24,04/10/24,Mature High Networth,Group 3,Group 4,WEEKDAY - WORKING TIME
PROMO_5580,IKEA,Travel dan Transportasi,Laki-laki,Buddha,Padang,16/03/24,12/05/24,Minimal,Group 2,Group 4,WEEKEND - WEEKEND
PROMO_5581,GUARDIAN,Kesehatan dan Kecantikan,Perempuan,Agama Lainnya,Yogyakarta,11/01/24,05/05/24,Silver Ager,Group 4,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5582,SOLARIA,Gadget dan Elektronik,Laki-laki,Konghucu,Semarang,10/02/24,04/07/24,Emerging Wealth,Group 4,Group 2,WEEKDAY - RESTING TIME
PROMO_5583,SHOPEE,Telco,Perempuan,Hindu,Balikpapan,04/02/24,20/05/24,All Segment,Group 2,Group 2,WEEKEND - WEEKEND
PROMO_5584,INDOMARET,Gaya Hidup,Perempuan,Konghucu,Nasional,09/03/24,13/09/24,Working Professionals,Group 5,Group 4,WEEKEND - WEEKEND
PROMO_5585,INDOMARET,Kesehatan dan Kecantikan,Laki-laki,Kristen,Jakarta,10/02/24,25/07/24,All Segment,Group 2,Group 4,WEEKDAY - TRAVELING TIME
PROMO_5586,FORE,Kesehatan dan Kecantikan,Perempuan,Katolik,Yogyakarta,17/02/24,20/05/24,Silver Ager,Group 1,Group 1,WEEKDAY - RESTING TIME
PROMO_5587,SOCIOLLA,Makanan dan Minuman,Perempuan,Katolik,Bandung,11/03/24,25/10/24,Young Gen & Early Jobber,Group 1,Group 3,WEEKDAY - WORKING TIME
PROMO_5588,ALFAMART,Gadget dan Elektronik,Perempuan,Konghucu,Bandung,11/03/24,19/08/24,Mature High Networth,Group 1,Group 3,WEEKEND - WEEKEND
PROMO_5589,SOCIOLLA,Others/Miscellaneous (Promo lainnya),Laki-laki,Hindu,Bandung,08/03/24,26/07/24,Silver Ager,Group 1,Group 1,WEEKDAY - RESTING TIME
PROMO_5590,DAYTRANS,E-Commerce,Laki-laki,Islam,Jakarta,02/02/24,30/06/24,Emerging Wealth,Group 2,Group 3,WEEKDAY - WORKING TIME
PROMO_5591,INDOMARET,Gadget dan Elektronik,Laki-laki,Kristen,Malang,16/01/24,15/10/24,Young Gen & Early Jobber,Group 3,Group 5,WEEKDAY - RESTING TIME
PROMO_5592,TUKU,Makanan dan Minuman,Perempuan,Katolik,Bandung,16/01/24,12/07/24,Working Professionals,Group 1,Group 2,WEEKDAY - RESTING TIME
PROMO_5593,ALFAMART,Gaya Hidup,Laki-laki,Katolik,Denpasar,10/01/24,24/06/24,Emerging Wealth,Group 2,Group 4,WEEKDAY - RESTING TIME
PROMO_5594,IKEA,Telco,Perempuan,Katolik,Palembang,18/02/24,01/08/24,Working Professionals,Group 2,Group 4,WEEKDAY - RESTING TIME
PROMO_5595,IKEA,Gaya Hidup,Perempuan,Islam,Balikpapan,12/01/24,11/10/24,Mature High Networth,Group 5,Group 3,WEEKDAY - RESTING TIME
PROMO_5596,SOLARIA,Makanan dan Minuman,Laki-laki,Kristen,Nasional,19/01/24,22/10/24,Working Professionals,Group 2,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5597,ALFAMART,Makanan dan Minuman,Perempuan,Agama Lainnya,Balikpapan,06/03/24,10/08/24,Minimal,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_5598,IKEA,Gaya Hidup,Perempuan,Hindu,Balikpapan,14/01/24,10/06/24,Young Gen & Early Jobber,Group 5,Group 5,WEEKDAY - RESTING TIME
PROMO_5599,IKEA,Makanan dan Minuman,Laki-laki,Agama Lainnya,Makassar,27/02/24,10/07/24,Mature High Networth,Group 2,Group 4,WEEKDAY - TRAVELING TIME
PROMO_5600,FORE,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Manado,02/01/24,26/09/24,Young Gen & Early Jobber,Group 1,Group 4,WEEKDAY - RESTING TIME
PROMO_5601,ALFAMART,Gaya Hidup,Laki-laki,Islam,Palembang,16/03/24,22/08/24,Young Gen & Early Jobber,Group 1,Group 2,WEEKEND - WEEKEND
PROMO_5602,SHOPEE,Telco,Perempuan,Buddha,Surabaya,06/03/24,25/08/24,Working Professionals,Group 4,Group 3,WEEKDAY - RESTING TIME
PROMO_5603,IBOX,Gaya Hidup,Laki-laki,Katolik,Jakarta,26/01/24,10/10/24,Silver Ager,Group 4,Group 1,WEEKDAY - WORKING TIME
PROMO_5604,GUARDIAN,Others/Miscellaneous (Promo lainnya),Perempuan,Konghucu,Malang,15/01/24,09/08/24,Mature High Networth,Group 3,Group 5,WEEKEND - WEEKEND
PROMO_5605,TUKU,Travel dan Transportasi,Perempuan,Buddha,Malang,07/02/24,28/08/24,Emerging Wealth,Group 4,Group 3,WEEKDAY - TRAVELING TIME
PROMO_5606,SOLARIA,Others/Miscellaneous (Promo lainnya),Perempuan,Hindu,Jakarta,26/03/24,28/09/24,Minimal,Group 3,Group 1,WEEKDAY - TRAVELING TIME
PROMO_5607,ALFAMART,Travel dan Transportasi,Laki-laki,Katolik,Medan,27/01/24,15/10/24,Working Professionals,Group 2,Group 3,WEEKDAY - RESTING TIME
PROMO_5608,FORE,Travel dan Transportasi,Perempuan,Katolik,Padang,30/01/24,09/09/24,Mature High Networth,Group 2,Group 5,WEEKEND - WEEKEND
PROMO_5609,ALFAMART,Kesehatan dan Kecantikan,Laki-laki,Agama Lainnya,Malang,08/02/24,03/09/24,All Segment,Group 4,Group 5,WEEKDAY - WORKING TIME
PROMO_5610,ALFAMART,E-Commerce,Laki-laki,Buddha,Medan,22/02/24,13/06/24,Wealthy Achievers,Group 4,Group 5,WEEKDAY - WORKING TIME
PROMO_5611,GUARDIAN,Telco,Laki-laki,Islam,Balikpapan,29/01/24,27/10/24,Minimal,Group 5,Group 4,WEEKDAY - WORKING TIME
PROMO_5612,INDOMARET,Kesehatan dan Kecantikan,Perempuan,Islam,Malang,12/03/24,19/06/24,All Segment,Group 5,Group 3,WEEKDAY - WORKING TIME
PROMO_5613,SOLARIA,Telco,Laki-laki,Konghucu,Surabaya,27/02/24,22/06/24,Emerging Wealth,Group 4,Group 4,WEEKDAY - RESTING TIME
PROMO_5614,GUARDIAN,Telco,Perempuan,Hindu,Denpasar,23/03/24,14/07/24,Emerging Wealth,Group 4,Group 3,WEEKDAY - RESTING TIME
PROMO_5615,FORE,Kesehatan dan Kecantikan,Perempuan,Kristen,Malang,24/02/24,27/08/24,Working Professionals,Group 1,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5616,TUKU,Others/Miscellaneous (Promo lainnya),Perempuan,Hindu,Surabaya,09/03/24,17/06/24,All Segment,Group 2,Group 4,WEEKDAY - TRAVELING TIME
PROMO_5617,GUARDIAN,Gaya Hidup,Perempuan,Konghucu,Papua,14/03/24,16/10/24,Silver Ager,Group 2,Group 4,WEEKEND - WEEKEND
PROMO_5618,ERAFONE,Gadget dan Elektronik,Perempuan,Kristen,Denpasar,13/01/24,11/07/24,Wealthy Achievers,Group 1,Group 4,WEEKDAY - RESTING TIME
PROMO_5619,IKEA,Telco,Laki-laki,Kristen,Semarang,08/01/24,10/10/24,Mature High Networth,Group 2,Group 3,WEEKDAY - TRAVELING TIME
PROMO_5620,SHOPEE,Travel dan Transportasi,Perempuan,Agama Lainnya,Yogyakarta,17/01/24,16/06/24,Mature High Networth,Group 3,Group 4,WEEKEND - WEEKEND
PROMO_5621,TUKU,Others/Miscellaneous (Promo lainnya),Perempuan,Kristen,Semarang,10/03/24,10/09/24,Young Gen & Early Jobber,Group 2,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5622,IKEA,Makanan dan Minuman,Laki-laki,Islam,Manado,01/02/24,17/07/24,Wealthy Achievers,Group 5,Group 1,WEEKDAY - WORKING TIME
PROMO_5623,IKEA,Telco,Laki-laki,Buddha,Malang,29/02/24,07/07/24,Silver Ager,Group 2,Group 3,WEEKDAY - TRAVELING TIME
PROMO_5624,SOLARIA,Kesehatan dan Kecantikan,Perempuan,Konghucu,Surabaya,10/01/24,10/09/24,Young Gen & Early Jobber,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_5625,GUARDIAN,Kesehatan dan Kecantikan,Perempuan,Kristen,Bandung,16/01/24,11/09/24,Working Professionals,Group 4,Group 2,WEEKEND - WEEKEND
PROMO_5626,GUARDIAN,Travel dan Transportasi,Perempuan,Hindu,Malang,20/03/24,20/07/24,Wealthy Achievers,Group 4,Group 1,WEEKEND - WEEKEND
PROMO_5627,ERAFONE,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Surabaya,21/03/24,02/07/24,All Segment,Group 4,Group 1,WEEKDAY - TRAVELING TIME
PROMO_5628,SOCIOLLA,Gaya Hidup,Laki-laki,Islam,Malang,18/01/24,20/09/24,Silver Ager,Group 2,Group 2,WEEKDAY - RESTING TIME
PROMO_5629,FORE,Gadget dan Elektronik,Laki-laki,Katolik,Semarang,24/01/24,19/06/24,Minimal,Group 2,Group 1,WEEKDAY - RESTING TIME
PROMO_5630,SOCIOLLA,Makanan dan Minuman,Laki-laki,Agama Lainnya,Makassar,10/02/24,27/06/24,All Segment,Group 2,Group 5,WEEKDAY - RESTING TIME
PROMO_5631,IBOX,Kesehatan dan Kecantikan,Laki-laki,Islam,Semarang,05/03/24,28/08/24,Silver Ager,Group 4,Group 4,WEEKDAY - RESTING TIME
PROMO_5632,DAYTRANS,Travel dan Transportasi,Laki-laki,Katolik,Medan,17/02/24,28/09/24,Mature High Networth,Group 5,Group 4,WEEKDAY - WORKING TIME
PROMO_5633,SOLARIA,E-Commerce,Laki-laki,Islam,Malang,09/01/24,05/07/24,Silver Ager,Group 2,Group 1,WEEKDAY - TRAVELING TIME
PROMO_5634,FORE,Kesehatan dan Kecantikan,Perempuan,Konghucu,Denpasar,01/02/24,27/06/24,Emerging Wealth,Group 4,Group 1,WEEKDAY - TRAVELING TIME
PROMO_5635,SOLARIA,Makanan dan Minuman,Laki-laki,Katolik,Semarang,29/02/24,27/10/24,Wealthy Achievers,Group 5,Group 1,WEEKDAY - RESTING TIME
PROMO_5636,ERAFONE,Travel dan Transportasi,Laki-laki,Konghucu,Denpasar,31/03/24,06/08/24,Mature High Networth,Group 1,Group 5,WEEKEND - WEEKEND
PROMO_5637,ERAFONE,Gadget dan Elektronik,Laki-laki,Buddha,Malang,21/03/24,18/09/24,Working Professionals,Group 1,Group 4,WEEKDAY - RESTING TIME
PROMO_5638,SOCIOLLA,Makanan dan Minuman,Laki-laki,Agama Lainnya,Padang,27/02/24,12/07/24,Silver Ager,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_5639,ALFAMART,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Balikpapan,10/03/24,12/07/24,Young Gen & Early Jobber,Group 2,Group 2,WEEKEND - WEEKEND
PROMO_5640,TUKU,Gaya Hidup,Laki-laki,Agama Lainnya,Jakarta,11/02/24,11/05/24,All Segment,Group 4,Group 5,WEEKDAY - TRAVELING TIME
PROMO_5641,ALFAMART,Travel dan Transportasi,Perempuan,Agama Lainnya,Nasional,30/01/24,21/07/24,All Segment,Group 5,Group 1,WEEKEND - WEEKEND
PROMO_5642,DAYTRANS,Telco,Laki-laki,Konghucu,Yogyakarta,01/02/24,13/05/24,Young Gen & Early Jobber,Group 2,Group 5,WEEKEND - WEEKEND
PROMO_5643,SOLARIA,Gaya Hidup,Laki-laki,Kristen,Malang,22/01/24,15/07/24,Minimal,Group 2,Group 1,WEEKEND - WEEKEND
PROMO_5644,FORE,Gaya Hidup,Laki-laki,Katolik,Surabaya,20/03/24,18/07/24,Minimal,Group 5,Group 1,WEEKDAY - RESTING TIME
PROMO_5645,ERAFONE,Travel dan Transportasi,Laki-laki,Kristen,Bandung,24/02/24,15/08/24,Minimal,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_5646,FORE,E-Commerce,Perempuan,Konghucu,Denpasar,08/01/24,06/05/24,Minimal,Group 5,Group 4,WEEKDAY - RESTING TIME
PROMO_5647,ALFAMART,Others/Miscellaneous (Promo lainnya),Perempuan,Islam,Palembang,03/01/24,17/08/24,Working Professionals,Group 4,Group 5,WEEKDAY - TRAVELING TIME
PROMO_5648,DAYTRANS,Makanan dan Minuman,Laki-laki,Kristen,Surabaya,07/02/24,09/10/24,Emerging Wealth,Group 1,Group 3,WEEKDAY - WORKING TIME
PROMO_5649,TUKU,Makanan dan Minuman,Perempuan,Konghucu,Surabaya,06/03/24,12/09/24,Young Gen & Early Jobber,Group 1,Group 4,WEEKEND - WEEKEND
PROMO_5650,GUARDIAN,Travel dan Transportasi,Perempuan,Katolik,Malang,02/03/24,26/07/24,Young Gen & Early Jobber,Group 3,Group 3,WEEKDAY - RESTING TIME
PROMO_5651,FORE,Others/Miscellaneous (Promo lainnya),Laki-laki,Kristen,Manado,26/01/24,14/05/24,Emerging Wealth,Group 5,Group 1,WEEKEND - WEEKEND
PROMO_5652,FORE,Travel dan Transportasi,Laki-laki,Kristen,Malang,21/01/24,14/09/24,Young Gen & Early Jobber,Group 1,Group 1,WEEKDAY - WORKING TIME
PROMO_5653,DAYTRANS,Makanan dan Minuman,Perempuan,Katolik,Padang,15/02/24,04/05/24,Young Gen & Early Jobber,Group 2,Group 5,WEEKEND - WEEKEND
PROMO_5654,ERAFONE,Gaya Hidup,Laki-laki,Buddha,Malang,19/02/24,16/07/24,Emerging Wealth,Group 3,Group 2,WEEKDAY - TRAVELING TIME
PROMO_5655,IKEA,Others/Miscellaneous (Promo lainnya),Perempuan,Agama Lainnya,Jakarta,24/03/24,11/10/24,Emerging Wealth,Group 4,Group 4,WEEKDAY - RESTING TIME
PROMO_5656,GUARDIAN,Makanan dan Minuman,Laki-laki,Kristen,Bandung,13/01/24,16/08/24,Working Professionals,Group 2,Group 5,WEEKDAY - TRAVELING TIME
PROMO_5657,SHOPEE,Kesehatan dan Kecantikan,Laki-laki,Islam,Jakarta,06/02/24,05/09/24,Minimal,Group 1,Group 5,WEEKDAY - WORKING TIME
